source_platform,listing_id,title,make,model,year,mileage_km,engine_cc,fuel_type,transmission,body_type,price_jpy,price_usd,cf_price_usd,destination_port,currency,location,listing_url,image_url,is_cleaned,scraped_at
BE FORWARD,CD865364,2018 NISSAN AD VAN NV150 DX EMERGENCY BRAKE,Nissan,Ad Van Nv150 Dx Emergency Brake,2018.0,180101.0,490.0,Petrol,Automatic,Van,417910.0,2800.0,4726.0,Mombasa,USD,Kyushu,https://www.beforward.jp/nissan/ad-van/cd865364/id/15826987/,https://image-cdn.beforward.jp/medium/202607/15826987/CD865364_b43ea3.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD865365,2018 NISSAN AD VAN NV150 DX,Nissan,Ad Van Nv150 Dx,2018.0,123711.0,490.0,Petrol,Automatic,Van,417910.0,2800.0,4726.0,Mombasa,USD,Kyushu,https://www.beforward.jp/nissan/ad-van/cd865365/id/15826999/,https://image-cdn.beforward.jp/medium/202607/15826999/CD865365_eedbc9.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD884916,2018 NISSAN AD VAN NV150 VE,Nissan,Ad Van Nv150 Ve,2018.0,22857.0,490.0,Petrol,Automatic,Van,485075.0,3250.0,5131.0,Mombasa,USD,Yokohama,https://www.beforward.jp/nissan/ad-van/cd884916/id/15855698/,https://image-cdn.beforward.jp/medium/202607/15855698/CD884916_e49e54.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD884612,2019 NISSAN AD VAN NV150 VE,Nissan,Ad Van Nv150 Ve,2019.0,103245.0,590.0,Petrol,Automatic,Van,395522.0,2650.0,4633.0,Mombasa,USD,Yokohama,https://www.beforward.jp/nissan/ad-van/cd884612/id/15856614/,https://image-cdn.beforward.jp/medium/202607/15856614/CD884612_63a8ea.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD865366,2021 NISSAN NOTE HYBRID S,Nissan,Note Hybrid S,2021.0,144465.0,190.0,Petrol,Automatic,Hatchback,629851.0,4220.0,6038.0,Mombasa,USD,Kyushu,https://www.beforward.jp/nissan/note/cd865366/id/15827010/,https://image-cdn.beforward.jp/medium/202607/15827010/CD865366_108063.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD884579,2022 NISSAN NOTE HYBRID S FOUR,Nissan,Note Hybrid S Four,2022.0,112923.0,190.0,Petrol,Automatic,Hatchback,659701.0,4420.0,6259.0,Mombasa,USD,Yokohama,https://www.beforward.jp/nissan/note/cd884579/id/15856147/,https://image-cdn.beforward.jp/medium/202607/15856147/CD884579_bd3b49.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD897944,2022 NISSAN NOTE HYBRID E POWER S FOUR,Nissan,Note Hybrid E Power S Four,2022.0,102398.0,190.0,Petrol,Automatic,Hatchback,679104.0,4550.0,6323.0,Mombasa,USD,Yokohama,https://www.beforward.jp/nissan/note/cd897944/id/15879909/,https://image-cdn.beforward.jp/medium/202607/15879909/CD897944_71bbca.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE087658,2018 NISSAN DAYZ X,Nissan,Dayz X,2018.0,89555.0,650.0,Petrol,Automatic,Sedan,350746.0,2350.0,3924.0,Mombasa,USD,Yokohama,https://www.beforward.jp/nissan/dayz/ce087658/id/15973895/,https://image-cdn.beforward.jp/medium/202607/15973895/CE087658_7f52f1.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE087815,2018 NISSAN CARAVAN VAN NV350 LONG DX TURBO,Nissan,Caravan Van Nv350 Long Dx Turbo,2018.0,168447.0,480.0,Diesel,Automatic,Van,1073134.0,7190.0,10001.0,Mombasa,USD,Yokohama,https://www.beforward.jp/nissan/caravan-van/ce087815/id/15970502/,https://image-cdn.beforward.jp/medium/202607/15970502/CE087815_9359e4.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD891306,2019 NISSAN SERENA HYBRID,Nissan,Serena Hybrid,2019.0,120441.0,990.0,Petrol,Automatic,Van,495522.0,3320.0,5652.0,Mombasa,USD,Yokohama,https://www.beforward.jp/nissan/serena/cd891306/id/15857057/,https://image-cdn.beforward.jp/medium/202607/15857057/CD891306_993c4c.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD884384,2018 NISSAN LEAF X 100 THOUSAND ANNIVERSARY CAR,Nissan,Leaf X 100 Thousand Anniversary Car,2018.0,111659.0,,Electric,Automatic,Hatchback,573134.0,3840.0,,,USD,Yokohama,https://www.beforward.jp/nissan/leaf/cd884384/id/15850385/,https://image-cdn.beforward.jp/medium/202607/15850385/CD884384_e66ce1.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD884386,2019 NISSAN LEAF S,Nissan,Leaf S,2019.0,158337.0,,Electric,Automatic,Hatchback,514925.0,3450.0,,,USD,Yokohama,https://www.beforward.jp/nissan/leaf/cd884386/id/15850614/,https://image-cdn.beforward.jp/medium/202607/15850614/CD884386_25b82c.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD884392,2018 NISSAN LEAF S,Nissan,Leaf S,2018.0,121058.0,,Electric,Automatic,Hatchback,553731.0,3710.0,,,USD,Yokohama,https://www.beforward.jp/nissan/leaf/cd884392/id/15852290/,https://image-cdn.beforward.jp/medium/202607/15852290/CD884392_f49f18.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE076757,2020 NISSAN CARAVAN VAN NV350,Nissan,Caravan Van Nv350,2020.0,252898.0,480.0,Diesel,Automatic,Van,1004478.0,6730.0,9244.0,Mombasa,USD,Yokohama,https://www.beforward.jp/nissan/caravan-van/ce076757/id/15962585/,https://image-cdn.beforward.jp/medium/202607/15962585/CE076757_7c3f6d.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE076760,2020 NISSAN CARAVAN VAN NV350,Nissan,Caravan Van Nv350,2020.0,180720.0,480.0,Diesel,Automatic,Van,1197015.0,8020.0,10534.0,Mombasa,USD,Yokohama,https://www.beforward.jp/nissan/caravan-van/ce076760/id/15962609/,https://image-cdn.beforward.jp/medium/202607/15962609/CE076760_6ae6d5.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE050079,2018 NISSAN X-TRAIL HYBRID 20S,Nissan,X-Trail Hybrid 20S,2018.0,87959.0,990.0,Petrol,Automatic,Suv,917910.0,6150.0,8541.0,Mombasa,USD,Yokohama,https://www.beforward.jp/nissan/x-trail-hybrid/ce050079/id/15942805/,https://image-cdn.beforward.jp/medium/202607/15942805/CE050079_77665e.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD865287,2020 NISSAN CARAVAN VAN NV350 DX,Nissan,Caravan Van Nv350 Dx,2020.0,160039.0,480.0,Diesel,Automatic,Van,1055224.0,7070.0,9560.0,Mombasa,USD,Osaka,https://www.beforward.jp/nissan/caravan-van/cd865287/id/15827702/,https://image-cdn.beforward.jp/medium/202607/15827702/CD865287_f90be2.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD869357,2021 NISSAN NOTE HYBRID S,Nissan,Note Hybrid S,2021.0,103348.0,190.0,Petrol,Automatic,Hatchback,668657.0,4480.0,6246.0,Mombasa,USD,Osaka,https://www.beforward.jp/nissan/note/cd869357/id/15841825/,https://image-cdn.beforward.jp/medium/202607/15841825/CD869357_fb16b9.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD869373,2021 NISSAN NOTE HYBRID E-POWER S,Nissan,Note Hybrid E-Power S,2021.0,147977.0,190.0,Petrol,Automatic,Hatchback,649254.0,4350.0,6116.0,Mombasa,USD,Osaka,https://www.beforward.jp/nissan/note/cd869373/id/15839693/,https://image-cdn.beforward.jp/medium/202607/15839693/CD869373_bdc51d.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD878640,2021 NISSAN NOTE HYBRID,Nissan,Note Hybrid,2021.0,55543.0,190.0,Petrol,Automatic,Hatchback,725373.0,4860.0,6699.0,Mombasa,USD,Yokohama,https://www.beforward.jp/nissan/note/cd878640/id/15842054/,https://image-cdn.beforward.jp/medium/202607/15842054/CD878640_db9f5c.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD878643,2021 NISSAN NOTE HYBRID,Nissan,Note Hybrid,2021.0,118410.0,190.0,Petrol,Automatic,Hatchback,658209.0,4410.0,6249.0,Mombasa,USD,Yokohama,https://www.beforward.jp/nissan/note/cd878643/id/15842109/,https://image-cdn.beforward.jp/medium/202607/15842109/CD878643_f6d040.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD891298,2022 NISSAN NOTE HYBRID,Nissan,Note Hybrid,2022.0,107665.0,190.0,Petrol,Automatic,Hatchback,744776.0,4990.0,6798.0,Mombasa,USD,Kobe,https://www.beforward.jp/nissan/note/cd891298/id/15857211/,https://image-cdn.beforward.jp/medium/202607/15857211/CD891298_c16eb7.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE068504,2018 NISSAN X-TRAIL 20S,Nissan,X-Trail 20S,2018.0,172795.0,990.0,Petrol,Automatic,Suv,917910.0,6150.0,8517.0,Mombasa,USD,Kobe,https://www.beforward.jp/nissan/x-trail/ce068504/id/15962027/,https://image-cdn.beforward.jp/medium/202607/15962027/CE068504_ae6ae3.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD898270,2021 NISSAN AD VAN DX,Nissan,Ad Van Dx,2021.0,182892.0,590.0,Petrol,Automatic,Van,407463.0,2730.0,4647.0,Mombasa,USD,Yokohama,https://www.beforward.jp/nissan/ad-van/cd898270/id/15884787/,https://image-cdn.beforward.jp/medium/202607/15884787/CD898270_7a4bc4.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD898271,2021 NISSAN AD VAN DX,Nissan,Ad Van Dx,2021.0,186195.0,590.0,Petrol,Automatic,Van,407463.0,2730.0,4647.0,Mombasa,USD,Yokohama,https://www.beforward.jp/nissan/ad-van/cd898271/id/15884792/,https://image-cdn.beforward.jp/medium/202607/15884792/CD898271_cf0b89.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE049966,2019 NISSAN NOTE X FOUR,Nissan,Note X Four,2019.0,100738.0,190.0,Petrol,Automatic,Hatchback,407463.0,2730.0,4613.0,Mombasa,USD,Yokohama,https://www.beforward.jp/nissan/note/ce049966/id/15947544/,https://image-cdn.beforward.jp/medium/202607/15947544/CE049966_69ea65.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD807846,2021 NISSAN CARAVAN VAN NV350 LONG DX,Nissan,Caravan Van Nv350 Long Dx,2021.0,154362.0,990.0,Petrol,Automatic,Van,1043284.0,6990.0,9393.0,Mombasa,USD,Osaka,https://www.beforward.jp/nissan/caravan-van/cd807846/id/15779351/,https://image-cdn.beforward.jp/medium/202607/15779351/CD807846_60de79.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD869942,2018 NISSAN AD VAN NV150 VE,Nissan,Ad Van Nv150 Ve,2018.0,180178.0,590.0,Petrol,Automatic,Van,365672.0,2450.0,4433.0,Mombasa,USD,Yokohama,https://www.beforward.jp/nissan/ad-van/cd869942/id/15841550/,https://image-cdn.beforward.jp/medium/202607/15841550/CD869942_510730.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD878605,2018 NISSAN AD VAN NV150,Nissan,Ad Van Nv150,2018.0,100066.0,490.0,Petrol,Automatic,Van,417910.0,2800.0,4747.0,Mombasa,USD,Yokohama,https://www.beforward.jp/nissan/ad-van/cd878605/id/15842105/,https://image-cdn.beforward.jp/medium/202607/15842105/CD878605_8aec32.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD878614,2018 NISSAN AD VAN NV150,Nissan,Ad Van Nv150,2018.0,164731.0,490.0,Petrol,Automatic,Van,407463.0,2730.0,4677.0,Mombasa,USD,Yokohama,https://www.beforward.jp/nissan/ad-van/cd878614/id/15842443/,https://image-cdn.beforward.jp/medium/202607/15842443/CD878614_95df0d.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE061197,2019 NISSAN AD VAN NV150,Nissan,Ad Van Nv150,2019.0,149827.0,490.0,Petrol,Automatic,Van,398507.0,2670.0,4810.0,Mombasa,USD,Nagoya,https://www.beforward.jp/nissan/ad-van/ce061197/id/15948650/,https://image-cdn.beforward.jp/medium/202607/15948650/CE061197_bb31d0.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD908272,2018 HONDA VEZEL HYBRID X HONDA SENSING,Honda,Vezel Hybrid X Honda Sensing,2018.0,103375.0,490.0,Petrol,Automatic,Sedan,1159701.0,7770.0,9829.0,Mombasa,USD,Kobe,https://www.beforward.jp/honda/vezel/cd908272/id/15890486/,https://image-cdn.beforward.jp/medium/202607/15890486/CD908272_b468d5.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD865390,2021 HONDA SHUTTLE HYBRID HONDA SENSING,Honda,Shuttle Hybrid Honda Sensing,2021.0,158149.0,490.0,Petrol,Automatic,Sedan,673134.0,4510.0,6537.0,Mombasa,USD,Yokohama,https://www.beforward.jp/honda/shuttle/cd865390/id/15827403/,https://image-cdn.beforward.jp/medium/202607/15827403/CD865390_4ff93b.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE087711,2018 HONDA FIT 13G S HONDA SENSING,Honda,Fit 13G S Honda Sensing,2018.0,98969.0,310.0,Petrol,Automatic,Hatchback,822388.0,5510.0,7366.0,Mombasa,USD,Yokohama,https://www.beforward.jp/honda/fit/ce087711/id/15974858/,https://image-cdn.beforward.jp/medium/202607/15974858/CE087711_fe20b3.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD884335,2019 HONDA FIT HYBRID L HONDA SENSING,Honda,Fit Hybrid L Honda Sensing,2019.0,280890.0,490.0,Petrol,Automatic,Hatchback,783582.0,5250.0,7069.0,Mombasa,USD,Kyushu,https://www.beforward.jp/honda/fit-hybrid/cd884335/id/15856613/,https://image-cdn.beforward.jp/medium/202607/15856613/CD884335_68bed3.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE009453,2018 HONDA VEZEL X HONDA SENSING,Honda,Vezel X Honda Sensing,2018.0,170557.0,490.0,Petrol,Automatic,Sedan,1314925.0,8810.0,10997.0,Mombasa,USD,Hokkaido,https://www.beforward.jp/honda/vezel/ce009453/id/15923066/,https://image-cdn.beforward.jp/medium/202607/15923066/CE009453_f6e1ab.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE009445,2018 HONDA FREED HYBRID G HONDA SENSING,Honda,Freed Hybrid G Honda Sensing,2018.0,224329.0,490.0,Petrol,Automatic,Sedan,528358.0,3540.0,5750.0,Mombasa,USD,Hokkaido,https://www.beforward.jp/honda/freed-hybrid/ce009445/id/15919323/,https://image-cdn.beforward.jp/medium/202607/15919323/CE009445_42ec1d.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE009448,2021 HONDA CR-V EX,Honda,Cr-V Ex,2021.0,45219.0,490.0,Petrol,Automatic,Suv,2320896.0,15550.0,17995.0,Mombasa,USD,Hokkaido,https://www.beforward.jp/honda/cr-v/ce009448/id/15919462/,https://image-cdn.beforward.jp/medium/202607/15919462/CE009448_b9ba19.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE009451,2020 HONDA FIT,Honda,Fit,2020.0,22287.0,310.0,Petrol,Automatic,Hatchback,798507.0,5350.0,7307.0,Mombasa,USD,Hokkaido,https://www.beforward.jp/honda/fit/ce009451/id/15919807/,https://image-cdn.beforward.jp/medium/202607/15919807/CE009451_499133.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE103758,2018 HONDA GRACE HYBRID EX HONDA SENSING,Honda,Grace Hybrid Ex Honda Sensing,2018.0,141812.0,490.0,Petrol,Automatic,Sedan,764179.0,5120.0,7058.0,Mombasa,USD,Yokohama,https://www.beforward.jp/honda/grace/ce103758/id/16000526/,https://image-cdn.beforward.jp/medium/202607/16000526/CE103758_c56dc4.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE009429,2018 HONDA FREED HYBRID G HONDA SENSING,Honda,Freed Hybrid G Honda Sensing,2018.0,142759.0,490.0,Petrol,Automatic,Sedan,562687.0,3770.0,5795.0,Mombasa,USD,Yokohama,https://www.beforward.jp/honda/freed-hybrid/ce009429/id/15918853/,https://image-cdn.beforward.jp/medium/202607/15918853/CE009429_deb645.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE011443,2018 HONDA FREED+ HYBRID G HONDA SENSING,Honda,Freed+ Hybrid G Honda Sensing,2018.0,161160.0,490.0,Petrol,Automatic,Sedan,523881.0,3510.0,5546.0,Mombasa,USD,Yokohama,https://www.beforward.jp/honda/freed-hybrid/ce011443/id/15928005/,https://image-cdn.beforward.jp/medium/202607/15928005/CE011443_4e7e3b.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE103994,2019 HONDA SHUTTLE HYBRID HONDA SENSING,Honda,Shuttle Hybrid Honda Sensing,2019.0,228699.0,490.0,Petrol,Automatic,Sedan,668657.0,4480.0,6458.0,Mombasa,USD,Kobe,https://www.beforward.jp/honda/shuttle/ce103994/id/15999524/,https://image-cdn.beforward.jp/medium/202607/15999524/CE103994_c5c439.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE094583,2019 HONDA FIT HYBRID F,Honda,Fit Hybrid F,2019.0,142950.0,490.0,Petrol,Automatic,Hatchback,725373.0,4860.0,6683.0,Mombasa,USD,Yokohama,https://www.beforward.jp/honda/fit-hybrid/ce094583/id/15997313/,https://image-cdn.beforward.jp/medium/202607/15997313/CE094583_1559d0.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE009390,2019 HONDA VEZEL TOURING HONDA SENSING,Honda,Vezel Touring Honda Sensing,2019.0,159172.0,490.0,Petrol,Automatic,Wagon,1765672.0,11830.0,13915.0,Mombasa,USD,Kyushu,https://www.beforward.jp/honda/vezel/ce009390/id/15917868/,https://image-cdn.beforward.jp/medium/202607/15917868/CE009390_6674d7.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD908398,2023 HONDA VEZEL HYBRID E:HEV X,Honda,Vezel Hybrid E:Hev X,2023.0,91940.0,490.0,Petrol,Automatic,Sedan,2050746.0,13740.0,15803.0,Mombasa,USD,Kyushu,https://www.beforward.jp/honda/vezel/cd908398/id/15892601/,https://image-cdn.beforward.jp/medium/202607/15892601/CD908398_16e255.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD908401,2022 HONDA VEZEL HYBRID E:HEV Z,Honda,Vezel Hybrid E:Hev Z,2022.0,108230.0,490.0,Petrol,Automatic,Sedan,1929851.0,12930.0,15002.0,Mombasa,USD,Kyushu,https://www.beforward.jp/honda/vezel/cd908401/id/15892708/,https://image-cdn.beforward.jp/medium/202607/15892708/CD908401_98e88c.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD908402,2021 HONDA VEZEL HYBRID E:HEV Z,Honda,Vezel Hybrid E:Hev Z,2021.0,104870.0,490.0,Petrol,Automatic,Sedan,1834328.0,12290.0,14362.0,Mombasa,USD,Kyushu,https://www.beforward.jp/honda/vezel/cd908402/id/15892752/,https://image-cdn.beforward.jp/medium/202607/15892752/CD908402_e4dda3.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE060784,2021 HONDA VEZEL HYBRID E:HEV Z,Honda,Vezel Hybrid E:Hev Z,2021.0,60504.0,490.0,Petrol,Automatic,Sedan,1853731.0,12420.0,14440.0,Mombasa,USD,Osaka,https://www.beforward.jp/honda/vezel/ce060784/id/15947547/,https://image-cdn.beforward.jp/medium/202607/15947547/CE060784_41894d.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE051408,2022 HONDA VEZEL HYBRID E:HEV X HONDA SENSING,Honda,Vezel Hybrid E:Hev X Honda Sensing,2022.0,84339.0,490.0,Petrol,Automatic,Sedan,1929851.0,12930.0,15137.0,Mombasa,USD,Yokohama,https://www.beforward.jp/honda/vezel/ce051408/id/15948131/,https://image-cdn.beforward.jp/medium/202607/15948131/CE051408_e400c0.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE094546,2018 HONDA SHUTTLE HYBRID HONDA SENSING,Honda,Shuttle Hybrid Honda Sensing,2018.0,154342.0,490.0,Petrol,Automatic,Sedan,610448.0,4090.0,6011.0,Mombasa,USD,Yokohama,https://www.beforward.jp/honda/shuttle/ce094546/id/15997227/,https://image-cdn.beforward.jp/medium/202607/15997227/CE094546_cf9695.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE100548,2018 HONDA FIT 13G F,Honda,Fit 13G F,2018.0,104878.0,310.0,Petrol,Automatic,Hatchback,697015.0,4670.0,6469.0,Mombasa,USD,Yokohama,https://www.beforward.jp/honda/fit/ce100548/id/15998060/,https://image-cdn.beforward.jp/medium/202607/15998060/CE100548_be130a.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD908250,2022 HONDA VEZEL HYBRID E:HEV X,Honda,Vezel Hybrid E:Hev X,2022.0,44964.0,490.0,Petrol,Automatic,Sedan,1897015.0,12710.0,14760.0,Mombasa,USD,Kobe,https://www.beforward.jp/honda/vezel/cd908250/id/15889901/,https://image-cdn.beforward.jp/medium/202607/15889901/CD908250_221b9c.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE011449,2020 HONDA CR-V EX,Honda,Cr-V Ex,2020.0,153190.0,490.0,Petrol,Automatic,Suv,1925373.0,12900.0,15168.0,Mombasa,USD,Yokohama,https://www.beforward.jp/honda/cr-v/ce011449/id/15928862/,https://image-cdn.beforward.jp/medium/202607/15928862/CE011449_ac675e.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE011508,2021 HONDA VEZEL HYBRID E:HEV Z,Honda,Vezel Hybrid E:Hev Z,2021.0,93163.0,490.0,Petrol,Automatic,Sedan,1920896.0,12870.0,14897.0,Mombasa,USD,Yokohama,https://www.beforward.jp/honda/vezel/ce011508/id/15919452/,https://image-cdn.beforward.jp/medium/202607/15919452/CE011508_4a75e6.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD898498,2018 HONDA VEZEL HYBRID X HONDA SENSING,Honda,Vezel Hybrid X Honda Sensing,2018.0,38343.0,490.0,Petrol,Automatic,Sedan,1235821.0,8280.0,10293.0,Mombasa,USD,Osaka,https://www.beforward.jp/honda/vezel/cd898498/id/15880655/,https://image-cdn.beforward.jp/medium/202607/15880655/CD898498_a105de.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE009454,2019 HONDA VEZEL HYBRID X HONDA SENSING,Honda,Vezel Hybrid X Honda Sensing,2019.0,22841.0,490.0,Petrol,Automatic,Sedan,1443284.0,9670.0,11690.0,Mombasa,USD,Yokohama,https://www.beforward.jp/honda/vezel/ce009454/id/15923113/,https://image-cdn.beforward.jp/medium/202607/15923113/CE009454_151641.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE011444,2019 HONDA CR-V HYBRID EX MASTERPIECE,Honda,Cr-V Hybrid Ex Masterpiece,2019.0,120124.0,990.0,Petrol,Automatic,Suv,1789552.0,11990.0,14258.0,Mombasa,USD,Yokohama,https://www.beforward.jp/honda/cr-v/ce011444/id/15928153/,https://image-cdn.beforward.jp/medium/202607/15928153/CE011444_200a74.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE076706,2018 HONDA FREED G,Honda,Freed G,2018.0,218889.0,490.0,Petrol,Automatic,Sedan,582090.0,3900.0,6009.0,Mombasa,USD,Yokohama,https://www.beforward.jp/honda/freed/ce076706/id/15960567/,https://image-cdn.beforward.jp/medium/202607/15960567/CE076706_631633.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD904797,2019 HONDA VEZEL HYBRID X HONDA SENSING,Honda,Vezel Hybrid X Honda Sensing,2019.0,189507.0,490.0,Petrol,Automatic,Sedan,1332836.0,8930.0,10904.0,Mombasa,USD,Nagoya,https://www.beforward.jp/honda/vezel/cd904797/id/15879424/,https://image-cdn.beforward.jp/medium/202607/15879424/CD904797_49e7c1.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD898174,2021 HONDA FREED+ HYBRID G HONDA SENSING,Honda,Freed+ Hybrid G Honda Sensing,2021.0,162879.0,490.0,Petrol,Automatic,Sedan,582090.0,3900.0,5936.0,Mombasa,USD,Yokohama,https://www.beforward.jp/honda/freed-hybrid/cd898174/id/15879739/,https://image-cdn.beforward.jp/medium/202607/15879739/CD898174_cbd70e.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD865367,2018 HONDA FIT 13G F,Honda,Fit 13G F,2018.0,125092.0,310.0,Petrol,Automatic,Hatchback,744776.0,4990.0,6809.0,Mombasa,USD,Kyushu,https://www.beforward.jp/honda/fit/cd865367/id/15827016/,https://image-cdn.beforward.jp/medium/202607/15827016/CD865367_1caea0.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE082077,2018 HONDA FIT 13G F,Honda,Fit 13G F,2018.0,140934.0,310.0,Petrol,Automatic,Hatchback,725373.0,4860.0,6725.0,Mombasa,USD,Yokohama,https://www.beforward.jp/honda/fit/ce082077/id/15974718/,https://image-cdn.beforward.jp/medium/202607/15974718/CE082077_7c70de.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD890519,2018 HONDA CR-V HYBRID EX MASTERPIECE,Honda,Cr-V Hybrid Ex Masterpiece,2018.0,144151.0,990.0,Petrol,Automatic,Suv,1573134.0,10540.0,12832.0,Mombasa,USD,Yokohama,https://www.beforward.jp/honda/cr-v/cd890519/id/15856439/,https://image-cdn.beforward.jp/medium/202607/15856439/CD890519_453b16.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD890449,2021 HONDA SHUTTLE HYBRID HONDA SENSING,Honda,Shuttle Hybrid Honda Sensing,2021.0,147321.0,490.0,Petrol,Automatic,Sedan,716418.0,4800.0,6733.0,Mombasa,USD,Yokohama,https://www.beforward.jp/honda/shuttle/cd890449/id/15854168/,https://image-cdn.beforward.jp/medium/202607/15854168/CD890449_269b79.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD898205,2018 HONDA FIT HYBRID F,Honda,Fit Hybrid F,2018.0,115691.0,490.0,Petrol,Automatic,Hatchback,783582.0,5250.0,7011.0,Mombasa,USD,Nagoya,https://www.beforward.jp/honda/fit-hybrid/cd898205/id/15879661/,https://image-cdn.beforward.jp/medium/202607/15879661/CD898205_07f3df.jpg?w=200,1,2026-07-22 12:48:11.230783
